transaction_id,transaction_date,customer_id,product_id,store_id,region_id,quantity,unit_price,discount_pct,sales_amount,payment_method,order_status
TRX000227,2025-03-16,CUS07374,PRD00241,STR019,REG003,19,11989.1,19.85,182576.01,Debit Card,Processing
TRX000228,2025-08-16,CUS09353,PRD00291,STR027,REG003,15,795104.15,11.22,10588401.97,E-Wallet,Pending
TRX000229,2025-08-20,CUS13182,PRD00293,STR026,REG002,6,2697110.06,1.06,16011124.16,Bank Transfer,Pending
TRX000230,2025-01-20,CUS13022,PRD00181,STR017,REG001,9,98503.75,15.64,747879.87,Bank Transfer,Pending
TRX000231,2025-01-18,CUS13686,PRD00054,STR030,REG006,19,8606553.64,18.27,133648589.51,Debit Card,Pending
TRX000232,2025-12-26,CUS03490,PRD00452,STR010,REG002,15,209045.96,12.21,2752821.72,Bank Transfer,Processing
TRX000233,2025-08-19,CUS05619,PRD00389,STR016,REG008,17,421839.06,2.25,7009910.58,Cash,Cancelled
TRX000234,2025-04-30,CUS02627,PRD00354,STR017,REG001,18,96911.52,12.71,1522693.18,E-Wallet,Processing
TRX000235,2025-12-11,CUS13703,PRD00003,STR006,REG006,8,9452333.0,28.46,54097592.23,E-Wallet,Processing
TRX000236,2025-07-21,CUS11154,PRD00112,STR020,REG004,1,331905.63,22.99,255600.53,Bank Transfer,Cancelled
TRX000237,2025-02-15,CUS13732,PRD00305,STR018,REG002,18,2489225.94,9.7,40459878.43,Bank Transfer,Pending
TRX000238,2025-12-20,CUS04329,PRD00112,STR027,REG003,6,331905.63,4.93,1893256.09,E-Wallet,Processing
TRX000239,2025-05-08,CUS03869,PRD00054,STR016,REG008,11,8606553.64,17.98,77650048.25,Cash,Processing
TRX000240,2025-09-20,CUS09832,PRD00251,STR016,REG008,2,9557.02,13.93,16451.45,Bank Transfer,Processing
TRX000241,2025-08-08,CUS07826,PRD00468,STR006,REG006,2,590592.74,4.36,1129685.79,E-Wallet,Completed
TRX000242,2025-05-01,CUS06632,PRD00396,STR001,REG001,5,1846838.31,24.03,7015215.32,Cash,Cancelled
TRX000243,2025-04-06,CUS02001,PRD00299,STR016,REG008,-10,1999281.89,24.42,21154801.53,Bank Transfer,Cancelled
TRX000244,2025-04-17,CUS04864,PRD00149,STR025,REG001,9,483730.61,20.2,3474153.24,Credit Card,Cancelled
TRX000245,2025-05-01,CUS11992,PRD00129,STR030,REG006,8,1150737.37,20.06,7359195.63,E-Wallet,Completed
TRX000246,2025-12-30,CUS04351,PRD00469,STR005,REG005,11,310968.58,11.23,3036514.89,Debit Card,Pending
TRX000247,2025-06-23,CUS06766,PRD00253,STR003,REG003,11,3820129.33,29.78,29507442.97,E-Wallet,Pending
TRX000248,2025-09-11,CUS10902,PRD00439,STR030,REG006,5,57759.01,4.2,276665.66,E-Wallet,Pending
TRX000249,2025-07-03,CUS04764,PRD00265,STR009,REG001,7,958743.9,22.24,5218634.8,Cash,Completed
TRX000250,2025-12-12,CUS10077,PRD00469,STR023,REG007,13,310968.58,12.49,3537671.86,Debit Card,Cancelled
TRX000251,2025-04-11,CUS12485,PRD00406,STR024,REG008,12,2557197.66,17.91,25190442.71,Cash,Cancelled
TRX000252,2025-05-18,CUS06897,PRD00445,STR023,REG007,1,252672.9,12.23,221771.0,Bank Transfer,Pending
TRX000253,2025-04-24,CUS01729,PRD00031,STR020,REG004,11,3428008.46,28.86,26825537.4,E-Wallet,Cancelled
TRX000254,2025-03-14,CUS08221,PRD00433,STR006,REG006,17,318778.86,19.61,4356527.53,Cash,Processing
TRX000255,2025-10-29,CUS01401,PRD00464,STR004,REG004,1,676813.56,15.34,572990.36,Credit Card,Pending
TRX000256,2025-11-02,CUS02469,PRD00347,STR007,REG007,1,1250283.33,17.45,1032108.89,E-Wallet,Processing
TRX000257,2025-03-26,CUS06715,PRD00077,STR013,REG005,5,4331389.19,29.33,15304963.7,E-Wallet,Pending
TRX000258,2025-10-16,CUS05810,PRD00234,STR021,REG005,14,130598.91,7.24,1696009.68,Debit Card,Processing
TRX000259,2025-05-30,CUS06565,PRD00248,STR022,REG006,19,207264.29,26.56,2892083.0,Bank Transfer,Cancelled
TRX000260,2025-02-27,CUS08484,PRD00192,STR023,REG007,8,229130.95,23.83,1396232.36,Bank Transfer,Pending
TRX000261,2025-01-19,CUS90033XXX,PRD00428,STR006,REG006,3,541127.05,5.27,1537828.96,E-Wallet,Processing
TRX000262,2025-11-02,CUS12005,PRD00339,STR003,REG003,18,2504263.58,24.97,33821081.35,E-Wallet,Cancelled
TRX000263,2025-06-05,CUS11790,PRD00196,STR024,REG008,7,173603.78,12.99,1057368.54,Bank Transfer,Processing
TRX000264,2025-09-18,CUS08649,PRD00102,STR019,REG003,4,1190004.0,2.28,4651487.64,Cash,Pending
TRX000265,2025-07-06,CUS04428,PRD00242,STR007,REG007,5,209277.19,2.63,1018866.0,Bank Transfer,Completed
TRX000266,2025-02-20,CUS13734,PRD00152,STR001,REG001,3,1441329.65,9.6,3908886.01,E-Wallet,Cancelled
TRX000267,2025-08-30,CUS09345,PRD90024XXX,STR018,REG002,7,1774158.37,13.53,10738803.2,Cash,Processing
TRX000268,2025-02-09,CUS09287,PRD00272,STR025,REG001,16,2471549.54,15.97,33229489.26,Credit Card,Processing
TRX000269,2025-11-10,CUS02960,PRD00356,STR017,REG001,10,1806082.47,25.79,13402938.01,Cash,Completed
TRX000270,2025-01-19,CUS00415,PRD00352,STR014,REG006,19,2805765.34,12.8,46485920.15,E-Wallet,Processing
TRX000271,2025-03-17,CUS13661,PRD00050,STR001,REG001,15,8332548.79,2.63,121701041.35,Cash,Completed
TRX000272,2025-03-06,CUS01051,PRD00193,STR006,REG006,14,182811.75,1.36,2524557.14,Bank Transfer,Completed
TRX000273,2025-08-01,CUS02297,PRD00337,STR018,REG002,14,1179025.94,27.4,11983619.65,Credit Card,Pending
TRX000274,2025-07-14,CUS04461,PRD00465,STR004,REG004,5,310786.67,28.63,1109042.23,E-Wallet,Pending
TRX000275,2025-06-07,CUS00663,PRD00269,STR005,REG005,10,4322696.89,24.04,32835205.58,Debit Card,Processing
TRX000276,2025-10-05,CUS12411,PRD00236,STR007,REG007,4,140372.62,20.42,446834.12,E-Wallet,Processing
TRX000277,2025-04-30,CUS05934,PRD00069,STR007,REG007,16,6473519.14,18.63,84280040.39,E-Wallet,Cancelled
TRX000278,2025-05-20,CUS11953,PRD00425,STR014,REG006,10,189931.48,0.02,1898934.94,Bank Transfer,Pending
TRX000279,2025-09-21,CUS01643,PRD00086,STR023,REG007,14,1497473.17,19.54,16868136.78,Credit Card,Completed
TRX000280,2025-07-17,CUS01007,PRD00496,STR019,REG003,16,373528.65,11.01,5318450.33,Cash,Processing
TRX000281,2025-11-06,CUS10454,PRD00296,STR011,REG003,20,3223561.0,4.86,61337918.71,Credit Card,Cancelled
TRX000282,2025-08-29,CUS06737,PRD00373,STR005,REG005,10,1774158.37,28.98,12600072.74,Bank Transfer,Processing
TRX000283,2025-03-09,CUS06404,PRD00416,STR006,REG006,19,1421923.65,15.82,22742531.24,Cash,Pending
TRX000284,2025-07-22,CUS10275,PRD00380,STR019,REG003,16,789762.94,15.99,10615677.53,Bank Transfer,Cancelled
TRX000285,2025-10-27,CUS14083,PRD00127,STR028,REG004,5,2037204.78,1.53,10030177.73,Debit Card,Cancelled
TRX000286,2025-06-30,CUS07058,PRD00497,STR009,REG001,3,584012.59,9.68,1582440.51,E-Wallet,Processing
TRX000287,2025-02-15,CUS12705,PRD00250,STR021,REG005,8,206438.41,18.69,1342840.57,Credit Card,Processing
TRX000288,2025-03-07,CUS04217,PRD00196,STR003,REG003,4,173603.78,17.64,571920.29,Bank Transfer,Cancelled
TRX000289,2025-09-12,CUS00542,PRD00070,STR002,REG002,3,5507436.59,16.3,13829173.28,Credit Card,Processing
TRX000290,2025-08-04,CUS00627,PRD00235,STR007,REG007,14,208173.53,16.91,2421599.41,Bank Transfer,Processing
TRX000291,2025-01-09,CUS14311,PRD00275,STR008,REG008,10,1982426.49,8.2,18198675.18,Credit Card,Completed
TRX000292,2025-02-22,CUS11554,PRD00001,STR015,REG007,12,5645402.73,13.74,58436692.74,Bank Transfer,Pending
TRX000293,2025-08-06,CUS01005,PRD00249,STR008,REG008,4,104301.37,27.74,301472.68,Cash,Processing
TRX000294,2025-09-10,CUS07662,PRD00105,STR006,REG006,4,1917453.7,28.59,5477014.75,Debit Card,Cancelled
TRX000295,2025-01-20,CUS01322,PRD00269,STR015,REG007,1,4322696.89,8.39,3960022.62,Cash,Processing
TRX000296,2025-02-24,CUS14570,PRD00096,STR022,REG006,6,950200.52,16.99,4732568.71,Cash,Cancelled
TRX000297,2025-05-10,,PRD00344,STR021,REG005,13,2801484.6,23.59,27827986.98,Debit Card,Processing
TRX000298,2025-08-02,CUS12926,PRD00415,STR027,REG003,10,956515.7,9.48,8658380.12,E-Wallet,Pending
TRX000299,2025-11-05,CUS07077,PRD00141,STR026,REG002,11,667761.38,8.85,6695309.48,Cash,Pending
TRX000300,2025-04-29,CUS02417,PRD00245,STR014,REG006,12,72012.01,18.38,705314.43,Credit Card,Processing
TRX000301,2025-10-11,CUS08964,PRD00436,STR013,REG005,20,444942.37,5.9,8373815.4,Cash,Processing
TRX000302,2025-09-03,CUS11071,PRD00010,STR016,REG008,3,6844381.47,28.88,14603172.3,Cash,Pending
TRX000303,2025-07-05,CUS02441,PRD00248,STR018,REG002,12,207264.29,5.77,2343661.69,E-Wallet,Pending
TRX000304,2025-02-09,CUS02750,PRD00015,STR006,REG006,14,3686247.96,2.36,50389535.11,Debit Card,Cancelled
TRX000305,2025-02-11,CUS02471,PRD00083,STR011,REG003,8,6352871.8,26.53,37339639.29,Cash,Pending
TRX000306,2025-03-16,CUS01278,PRD00306,STR009,REG001,13,1166863.56,8.3,41730541.5,Bank Transfer,Processing
TRX000307,2025-05-25,CUS01131,PRD00366,STR005,REG005,5,1025118.16,17.31,4238351.03,Cash,Completed
TRX000308,2025-08-03,CUS06753,PRD00258,STR015,REG007,3,2262622.66,7.09,6306608.14,Debit Card,Pending
TRX000309,2025-02-10,CUS02366,PRD00467,STR008,REG008,7,258477.26,6.32,1694990.48,E-Wallet,Processing
TRX000310,2025-08-18,CUS13900,PRD00281,STR009,REG001,13,2654769.34,4.64,16455322.28,Bank Transfer,Cancelled
TRX000311,2025-03-29,CUS09351,PRD00212,STR025,REG001,13,91695.49,25.97,882468.23,Cash,Completed
TRX000312,2025-01-25,CUS13978,PRD00146,STR002,REG002,16,325826.11,18.03,4273274.6,Bank Transfer,Processing
TRX000313,2025-09-25,CUS07415,PRD00486,STR012,REG004,20,713178.43,9.63,12889986.94,Credit Card,Processing
TRX000314,2025-05-23,CUS06023,PRD00053,STR023,REG007,2,4417510.26,23.34,6772926.73,Bank Transfer,Completed
TRX000315,2025-09-02,CUS11437,PRD00289,STR011,REG003,9,1570320.87,24.1,10726861.86,Cash,Cancelled
TRX000316,2025-02-27,CUS02019,PRD00142,STR017,REG001,11,1145800.49,2.65,12269804.55,Bank Transfer,Completed
TRX000317,2025-11-11,CUS06765,PRD00365,STR024,REG008,15,2841737.54,8.99,38793980.03,Cash,Completed
TRX000318,2025-11-28,CUS09849,PRD00239,STR029,REG005,7,246738.93,20.72,1369302.37,Debit Card,Pending
TRX000319,2025-11-22,CUS02430,PRD00389,STR023,REG007,11,421839.06,22.81,3581793.27,Bank Transfer,Pending
TRX000320,2025-01-30,CUS01424,PRD00194,STR012,REG004,16,237571.31,110.0,3641493.04,Bank Transfer,Processing
TRX000321,2025-04-20,CUS10525,PRD00080,STR022,REG006,1,6016894.94,23.65,4593899.29,Credit Card,Cancelled
TRX000322,2025-02-01,CUS07880,PRD00046,STR022,REG006,18,9269926.88,7.72,153977193.45,Credit Card,Pending
TRX000323,2025-07-23,CUS06422,PRD00471,STR016,REG008,16,357170.13,10.32,5124962.76,Cash,Processing
TRX000324,2025-08-16,CUS10647,PRD00238,STR025,REG001,19,67315.61,18.91,1037138.33,Debit Card,Processing
TRX000325,2025-04-08,CUS07772,PRD00434,STR021,REG005,14,451256.71,14.7,5388907.63,E-Wallet,Completed
TRX000326,2025-03-09,CUS09108,PRD00115,STR015,REG007,1,479756.97,18.14,392729.06,E-Wallet,Cancelled
TRX000327,2025-11-26,CUS03425,PRD00142,STR023,REG007,16,1145800.49,10.58,16393196.77,Cash,Processing
TRX000328,2025-05-08,CUS00368,PRD00190,STR017,REG001,12,42885.41,6.75,479887.74,Cash,Cancelled
TRX000329,2025-08-21,CUS03791,PRD00423,STR005,REG005,13,204485.84,3.57,2563414.04,Bank Transfer,Cancelled
TRX000330,2025-06-09,CUS01802,PRD00280,STR020,REG004,11,1205049.55,18.9,10750247.04,Debit Card,Pending
TRX000331,2025-09-03,CUS05330,PRD00034,STR017,REG001,6,8952903.65,4.17,51477405.41,Bank Transfer,Completed
TRX000332,2025-07-03,CUS05402,PRD00379,STR024,REG008,19,1722691.78,10.81,29192907.17,Credit Card,Cancelled
TRX000333,2025-04-21,CUS09126,PRD00345,STR027,REG003,4,2591417.86,14.45,8867831.92,E-Wallet,Cancelled
TRX000334,2025-10-09,CUS12950,PRD00019,STR027,REG003,3,2536784.88,11.34,6747340.42,Cash,Completed
TRX000335,2025-03-23,CUS03814,PRD00491,STR029,REG005,2,301883.4,10.08,542907.11,Debit Card,Completed
TRX000336,2025-10-21,CUS09343,PRD00038,STR011,REG003,7,1632279.01,26.17,8435781.15,Bank Transfer,Processing
TRX000337,2025-02-06,CUS01210,PRD00216,STR001,REG001,9,46065.87,10.64,370480.15,Debit Card,Pending
TRX000338,2025-06-29,CUS14798,PRD00048,STR010,REG002,1,9113176.93,0.68,9051207.33,Credit Card,Pending
TRX000339,2025-04-02,CUS08849,PRD00141,STR009,REG001,1,667761.38,8.2,613004.95,Cash,Processing
TRX000340,2025-11-24,CUS06164,PRD00181,STR006,REG006,8,98503.75,17.13,653040.46,E-Wallet,Processing
TRX000341,2025-01-06,CUS08971,PRD00454,STR006,REG006,14,277437.51,28.34,2783364.08,Bank Transfer,Processing
TRX000342,2025-03-25,,PRD00170,STR030,REG006,15,222051.85,8.81,3037336.23,E-Wallet,Pending
TRX000343,2025-10-02,CUS14853,PRD00409,STR003,REG003,2,872581.19,23.96,1327021.47,Unknown,Completed
TRX000344,2025-08-13,CUS01449,PRD00460,STR016,REG008,8,420779.42,17.5,2777144.17,E-Wallet,Pending
TRX000345,2025-09-27,CUS14204,PRD00204,STR001,REG001,20,55290.72,16.9,918931.77,Cash,Completed
TRX000346,2025-12-21,CUS10653,PRD00216,STR018,REG002,5,46065.87,4.24,220563.39,E-Wallet,Completed
TRX000347,2025-08-12,CUS04641,PRD00116,STR022,REG006,14,494322.84,2.82,6725361.1,Debit Card,Completed
TRX000348,2025-08-20,CUS14171,PRD00093,STR013,REG005,4,2169856.03,22.93,6689232.17,Cash,Processing
TRX000349,2025-07-31,CUS04792,PRD00470,STR019,REG003,7,338569.87,2.28,2315953.34,Bank Transfer,Pending
TRX000350,2025-02-25,CUS09127,PRD00106,STR020,REG004,2,213502.3,29.76,299928.03,Bank Transfer,Processing
TRX000351,2025-09-02,CUS08846,PRD00280,STR022,REG006,17,1205049.55,28.26,14696543.3,E-Wallet,Completed
TRX000352,2025-03-02,CUS14485,PRD00201,STR027,REG003,10,180569.25,4.28,1728408.86,Cash,Pending
TRX000353,2025-09-19,CUS10429,PRD00482,STR005,REG005,1,656787.47,25.57,488846.91,Bank Transfer,Pending
TRX000354,2025-10-03,CUS03047,PRD00129,STR020,REG004,9,1150737.37,28.35,7420529.93,Cash,Cancelled
TRX000355,2025-07-25,CUS00211,PRD00337,STR016,REG008,13,1179025.94,19.34,12363030.2,E-Wallet,Cancelled
TRX000356,2025-08-26,CUS11695,PRD00373,STR030,REG006,9,1774158.37,7.61,14752304.26,E-Wallet,Completed
TRX000357,2025-07-25,CUS01732,PRD00097,STR021,REG005,17,1288296.68,25.12,16399501.42,Bank Transfer,Cancelled
TRX000358,2025-08-11,CUS01770,PRD00118,STR005,REG005,6,328034.53,8.77,1795595.41,E-Wallet,Processing
TRX000359,2025-11-08,CUS08388,PRD00384,STR016,REG008,10,1619984.44,7.6,14968656.23,Cash,Completed
TRX000360,2025-04-19,CUS07666,PRD00117,STR023,REG007,8,676374.83,3.35,5229730.19,Cash,Completed
TRX000361,2025-04-20,CUS07892,PRD00398,STR007,REG007,11,1011776.55,6.08,10452865.89,Debit Card,Processing
TRX000362,2025-06-30,CUS03122,PRD00137,STR020,REG004,16,975929.37,9.52,14128334.3,Credit Card,Processing
TRX000363,2025-08-14,CUS02322,PRD00050,STR029,REG005,11,8332548.79,21.52,71933227.19,Debit Card,Processing
TRX000364,2025-06-22,CUS06679,PRD00453,STR001,REG001,12,483659.21,4.55,5539832.59,Debit Card,Completed
TRX000365,2025-02-10,CUS11696,PRD00355,STR018,REG002,19,2042588.4,28.48,27756325.25,Debit Card,Completed
TRX000366,2025-07-30,CUS05564,PRD00176,STR007,REG007,20,79790.69,12.6,1394741.26,Credit Card,Completed
TRX000367,2025-04-30,CUS04871,PRD00121,STR028,REG004,13,1539274.85,11.98,17613306.4,Credit Card,Completed
TRX000368,2025-05-06,CUS14277,PRD00359,STR019,REG003,4,126775.8,27.07,369830.36,E-Wallet,Processing
TRX000369,2025-12-10,CUS12526,PRD00228,STR025,REG001,1,75751.6,4.04,72691.24,E-Wallet,Processing
TRX000370,2025-12-16,CUS14571,PRD00428,STR025,REG001,15,541127.05,29.3,5738652.37,Credit Card,Pending
TRX000371,2025-07-13,CUS12109,PRD00378,STR020,REG004,2,819616.06,16.65,1366299.97,Credit Card,Cancelled
TRX000372,2025-04-26,CUS08534,PRD00329,STR008,REG008,1,2982579.68,2.09,2920243.76,Cash,Processing
TRX000373,2025-08-17,CUS01724,PRD00332,STR020,REG004,2,292613.84,21.59,458877.02,Credit Card,Pending
TRX000374,2025-03-28,CUS00459,PRD00200,STR022,REG006,16,29894.93,6.64,446558.51,Bank Transfer,Processing
TRX000375,2025-10-16,CUS12741,PRD00143,STR013,REG005,18,2316372.46,4.4,39860137.29,Debit Card,Completed
TRX000376,2025-01-08,CUS14358,PRD00242,STR021,REG005,5,209277.19,24.99,784894.1,Cash,Pending
TRX000377,2025-01-31,CUS07201,PRD00429,STR015,REG007,15,344450.67,24.51,3900387.16,Credit Card,Completed
TRX000378,2025-11-24,CUS04972,PRD00332,STR013,REG005,12,292613.84,17.74,2888449.74,Cash,Completed
TRX000379,2025-10-08,CUS10202,PRD00373,STR028,REG004,6,1774158.37,11.48,9422909.93,Credit Card,Processing
TRX000380,2025-04-23,CUS07068,PRD00472,STR026,REG002,10,215780.03,26.96,1576057.34,E-Wallet,Processing
TRX000381,2025-03-14,CUS00307,PRD00453,STR027,REG003,8,483659.21,20.96,3058273.92,Bank Transfer,Processing
TRX000382,2025-01-19,CUS12153,PRD00383,STR027,REG003,3,1401643.95,6.51,3931190.79,Credit Card,Pending
TRX000383,2025-06-15,CUS03165,PRD00264,STR025,REG001,13,3933477.75,4.14,49018213.02,Cash,Pending
TRX000384,2025-08-29,CUS07603,PRD00253,STR027,REG003,20,3820129.33,6.79,71214850.97,E-Wallet,Processing
TRX000385,2025-10-19,CUS07912,PRD00350,STR027,REG003,4,1936379.08,17.51,6389276.41,Debit Card,Cancelled
TRX000386,2025-07-31,CUS05773,PRD00258,STR029,REG005,19,2262622.66,23.33,32960303.08,Bank Transfer,Pending
TRX000387,2025-09-30,CUS01630,,STR010,REG002,20,33292.39,12.47,582816.58,Cash,Cancelled
TRX000388,2025-03-16,CUS00499,PRD00461,STR020,REG004,7,364971.39,21.25,2213095.27,Credit Card,Cancelled
TRX000389,2025-06-18,CUS06440,PRD00242,STR025,REG001,14,209277.19,17.09,2429164.06,Bank Transfer,Pending
TRX000390,2025-10-15,CUS08460,,STR010,REG002,9,469994.03,9.18,3841637.2,Credit Card,Cancelled
TRX000391,2025-01-01,CUS09826,PRD00331,STR013,REG005,11,3036489.94,8.32,30622393.75,E-Wallet,Pending
TRX000392,2025-04-11,CUS03039,PRD00352,STR025,REG001,7,2805765.34,19.34,15841912.26,E-Wallet,Cancelled
TRX000393,2025-08-21,CUS11173,PRD00141,STR010,REG002,1,667761.38,8.53,610801.33,Bank Transfer,Completed
TRX000394,2025-07-15,CUS02165,PRD00429,STR005,REG005,3,344450.67,12.91,899946.27,Bank Transfer,Pending
TRX000395,2025-01-30,CUS04704,PRD00272,STR020,REG004,2,2471549.54,23.2,3796300.09,Bank Transfer,Cancelled
TRX000396,2025-04-12,CUS07813,PRD00150,STR012,REG004,11,1972448.63,4.2,20785663.66,Bank Transfer,Processing
TRX000397,2025-11-01,CUS08593,PRD00116,STR023,REG004,19,494322.84,5.13,8910317.49,Cash,Processing
TRX000398,2025-09-25,CUS06400,PRD00033,STR010,REG002,6,4370069.95,14.22,22491876.02,Credit Card,Processing
TRX000399,2025-04-25,CUS13075,PRD00390,STR017,REG001,4,140196.98,2.31,547833.72,Debit Card,Completed
TRX000400,2025-09-15,CUS05596,PRD00153,STR018,REG002,7,1708965.18,25.62,8897898.11,Cash,Completed
TRX000401,2025-05-06,CUS14584,PRD00127,STR022,REG006,20,2037204.78,2.85,39582888.88,Bank Transfer,Processing
TRX000402,2025-09-29,CUS06788,PRD00421,STR013,REG005,6,634732.56,9.21,3457642.15,E-Wallet,Cancelled
TRX000403,2025-11-06,CUS03918,PRD00429,STR015,REG007,20,344450.67,3.66,6636875.51,Credit Card,Processing
TRX000404,2025-05-02,CUS07302,PRD00196,STR003,REG003,8,173603.78,16.73,1156478.94,Cash,Pending
TRX000405,2025-03-14,CUS00103,PRD00399,STR011,REG003,11,2080412.95,28.65,16328121.04,Cash,Cancelled
TRX000406,2025-10-03,CUS04732,,STR018,REG002,18,4331389.19,6.62,72803722.06,Cash,Pending
TRX000407,2025-08-09,CUS11269,PRD00267,STR001,REG001,11,2336935.28,27.41,18660194.52,Debit Card,Cancelled
TRX000408,2025-06-09,CUS12769,PRD00037,STR023,REG007,10,6802974.26,0.76,74263988.21,Bank Transfer,Completed
TRX000409,2025-11-02,CUS06438,PRD00210,STR023,REG007,4,45857.65,24.33,138801.94,Cash,Processing
TRX000410,2025-01-28,CUS09725,PRD00049,STR025,REG001,18,4200541.39,25.98,55966333.26,E-Wallet,Pending
TRX000411,2025-05-25,CUS01360,PRD00445,STR001,REG001,14,252672.9,4.85,1682927.85,Cash,Completed
TRX000412,2025-04-10,CUS02327,PRD00403,STR008,REG008,19,1583424.42,18.58,24495259.09,Credit Card,Pending
TRX000413,2025-09-30,CUS12978,PRD00191,STR030,REG006,3,151458.2,1.89,445786.92,Debit Card,Pending
TRX000414,2025-12-28,CUS08290,PRD00255,STR005,REG005,6,982592.32,17.58,4859115.54,Credit Card,Processing
TRX000415,2025-12-06,CUS07834,PRD00413,STR025,REG001,14,2360239.89,23.91,25142691.45,Cash,Completed
TRX000416,2025-08-29,CUS02377,PRD00175,STR018,REG001,9,43100.24,29.82,272229.74,E-Wallet,Processing
TRX000417,2025-08-24,CUS12302,PRD00444,STR019,REG003,7,383591.63,14.01,2308953.1,Credit Card,Completed
TRX000418,2025-04-29,,PRD00313,STR025,REG001,12,453096.98,5.9,5116371.1,Cash,Completed
TRX000419,2025-08-24,CUS02314,PRD00024,STR017,REG001,3,2734025.17,2.03,8035573.38,Credit Card,Pending
TRX000420,2025-06-03,CUS12121,PRD00079,STR015,REG007,6,2266120.68,7.24,12612321.26,Cash,Pending
TRX000421,2025-03-21,CUS06743,PRD00277,STR028,REG004,5,3491914.17,20.87,13815758.41,Bank Transfer,Processing
TRX000422,2025-05-27,CUS00053,PRD00061,STR008,REG008,19,2854289.44,14.36,46443856.05,Cash,Completed
TRX000423,2025-02-06,CUS12225,PRD00353,STR006,REG006,12,180406.99,29.57,1524727.72,Bank Transfer,Processing
TRX000424,2025-05-24,CUS13066,PRD00319,STR010,REG002,3,4403309.38,3.11,12799099.37,E-Wallet,Cancelled
TRX000425,2025-02-02,CUS09115,PRD00319,STR002,REG002,4,4403309.38,19.42,14192746.79,Bank Transfer,Pending
TRX000426,2025-06-12,CUS05389,PRD00203,STR011,REG003,18,265409.14,17.81,3926515.9,E-Wallet,Cancelled
TRX000427,2025-08-05,CUS13561,PRD00018,STR012,REG004,17,669195.56,26.31,8383213.54,E-Wallet,Processing
TRX000428,2025-06-16,CUS05067,PRD00108,STR001,REG001,18,1884695.31,12.1,29819649.19,Bank Transfer,Completed
TRX000429,2025-11-21,CUS09363,PRD00065,STR003,REG003,2,0.0,27.03,0.0,Cash,Completed
TRX000430,2025-09-20,CUS04805,PRD00116,STR007,REG007,8,494322.84,21.52,3103556.52,Cash,Pending
TRX000431,2025-02-24,CUS08686,PRD00206,STR009,REG001,8,163420.82,150.0,1073347.95,Cash,Pending
TRX000432,2025-02-02,CUS07154,PRD00316,STR001,REG001,16,3542868.68,8.58,51822248.76,Credit Card,Processing
TRX000433,2025-09-11,CUS00557,PRD00486,STR027,REG003,4,713178.43,17.81,2344645.41,Debit Card,Cancelled
TRX000434,2025-07-13,CUS09157,PRD00075,STR021,REG005,15,4749441.02,0.94,70571944.12,Cash,Cancelled
TRX000435,2025-04-01,CUS08539,PRD00363,STR002,REG002,6,2094986.83,18.63,10228144.7,Debit Card,Pending
TRX000436,2025-01-26,CUS05902,PRD00425,STR019,REG003,7,189931.48,3.13,1287906.37,Debit Card,Processing
TRX000437,2025-06-04,CUS09168,PRD00233,STR004,REG004,5,43350.88,7.26,201018.03,Credit Card,Processing
TRX000438,2025-03-22,CUS04031,PRD00236,STR028,REG004,16,140372.62,29.5,1583403.15,Cash,Processing
TRX000439,2025-03-02,CUS00170,PRD00014,STR010,REG002,18,2263756.12,2.66,39663723.73,Credit Card,Cancelled
